id,mean_AU01_r,mean_AU02_r,mean_AU04_r,mean_AU05_r,mean_AU06_r,mean_AU07_r,mean_AU09_r,mean_AU10_r,mean_AU12_r,mean_AU14_r,mean_AU15_r,mean_AU17_r,mean_AU20_r,mean_AU23_r,mean_AU25_r,mean_AU26_r,mean_AU45_r,mean_AU01_c,mean_AU02_c,mean_AU04_c,mean_AU05_c,mean_AU06_c,mean_AU07_c,mean_AU09_c,mean_AU10_c,mean_AU12_c,mean_AU14_c,mean_AU15_c,mean_AU17_c,mean_AU20_c,mean_AU23_c,mean_AU25_c,mean_AU26_c,mean_AU45_c,mean_gaze_0_x,mean_gaze_0_y,mean_gaze_0_z,mean_gaze_1_x,mean_gaze_1_y,mean_gaze_1_z,mean_gaze_angle_x,mean_gaze_angle_y,std_AU01_r,std_AU02_r,std_AU04_r,std_AU05_r,std_AU06_r,std_AU07_r,std_AU09_r,std_AU10_r,std_AU12_r,std_AU14_r,std_AU15_r,std_AU17_r,std_AU20_r,std_AU23_r,std_AU25_r,std_AU26_r,std_AU45_r,std_AU01_c,std_AU02_c,std_AU04_c,std_AU05_c,std_AU06_c,std_AU07_c,std_AU09_c,std_AU10_c,std_AU12_c,std_AU14_c,std_AU15_c,std_AU17_c,std_AU20_c,std_AU23_c,std_AU25_c,std_AU26_c,std_AU45_c,std_gaze_0_x,std_gaze_0_y,std_gaze_0_z,std_gaze_1_x,std_gaze_1_y,std_gaze_1_z,std_gaze_angle_x,std_gaze_angle_y
2z7d_Math,0.1507,0.066966667,0.022633333,0.032866667,0.1172,0.1927,0.040366667,0.090833333,0.622133333,0.077466667,0.137933333,0.3114,0.094966667,0.0956,0.432933333,0.2584,0.252433333,0.246666667,0.296666667,0,0.743333333,0.016666667,0,0.02,0.023333333,0.163333333,0.016666667,0.126666667,0.29,0.03,0.246666667,0.133333333,0.006666667,0.076666667,0.204498807,0.184643903,-0.957274243,0.075387893,0.217152557,-0.96780908,0.14446,0.205903333,0.21946692,0.148330054,0.056237066,0.062568616,0.245261774,0.225968839,0.072528617,0.149615915,0.326691301,0.152610228,0.198036504,0.28868872,0.15266309,0.188913386,0.369560069,0.284512327,0.387998568,0.43179127,0.457551527,0,0.437523689,0.128232996,0,0.140233918,0.151212122,0.370287183,0.128232996,0.333154913,0.454520218,0.170872246,0.43179127,0.340502612,0.081513006,0.266506362,0.060147086,0.060133079,0.022473747,0.083132492,0.058447419,0.014664478,0.072672595,0.061427506
2z7d_Reading,0.222566667,0.156633333,0,0.084633333,1.848166667,0.659666667,0.044966667,0.933433333,2.254233333,0.958566667,0.1352,0.398366667,0.115533333,0.119566667,0.5518,0.324166667,0.3002,0.146666667,0.126666667,0,0.213333333,0.873333333,0.116666667,0.003333333,0.78,0.97,0.61,0.143333333,0.473333333,0.033333333,0.523333333,0.24,0.07,0.15,0.22004014,0.2086667,-0.94773097,0.07677512,0.240090303,-0.96421003,0.154383333,0.230823333,0.33634134,0.360959793,0,0.223318388,0.84014868,0.419507462,0.072506479,0.663882277,0.656010349,0.450046016,0.191378453,0.316836894,0.192887014,0.209864136,0.566064357,0.330246141,0.463273896,0.354364411,0.333154913,0,0.410345587,0.333154913,0.321559051,0.057735027,0.414938445,0.170872246,0.48856489,0.35099794,0.500122616,0.179805419,0.500289771,0.42779672,0.255573328,0.357668032,0.052215389,0.079601675,0.028576642,0.045461196,0.066413743,0.017501468,0.046037607,0.074301601
2z7d_Relax,0.135066667,0.10316,0.00844,0.06192,1.650186667,0.681173333,0.035266667,0.984586667,1.988133333,1.40732,0.14092,0.349133333,0.123333333,0.227066667,0.324346667,0.373826667,0.186826667,0.058666667,0.16,0,0.054666667,0.864,0.501333333,0,0.841333333,0.918666667,0.953333333,0.084,0.353333333,0.032,0.941333333,0.098666667,0.172,0.302666667,0.222443544,0.204872779,-0.949395732,0.091895216,0.214888741,-0.969848391,0.162586667,0.215496,0.231929121,0.219164608,0.032395973,0.182330395,0.732464222,0.44541001,0.063976972,0.622168375,0.601780388,0.691745642,0.213492996,0.337364593,0.224626278,0.392116142,0.442989043,0.482246519,0.283277705,0.235156587,0.366850704,0,0.22748015,0.343017319,0.500331888,0,0.365608783,0.273528754,0.21106465,0.277572926,0.478324103,0.176117451,0.235156587,0.298412951,0.377632283,0.459718766,0.059052872,0.056800598,0.022131864,0.04960393,0.046852345,0.011084849,0.05375616,0.052513708
2z7d_Speaking,0.298533333,0.224166667,0.043133333,0.073866667,1.376033333,0.502433333,0.064733333,1.165166667,2.175366667,1.4879,0.163133333,0.478066667,0.149533333,0.218333333,0.847866667,0.357966667,0.344266667,0.096666667,0.273333333,0,0.12,0.53,0.023333333,0,0.796666667,0.786666667,0.806666667,0.2,0.51,0.02,0.83,0.43,0.063333333,0.17,0.214762393,0.245774813,-0.939253777,0.08129529,0.283296687,-0.950816897,0.155573333,0.27293,0.556687391,0.574510091,0.096536244,0.186099864,0.791715422,0.425646562,0.117696376,0.738364123,0.759624665,0.596776113,0.238549509,0.348610614,0.240368548,0.380970275,0.733786703,0.312645737,0.470587545,0.295997077,0.446415177,0,0.325504497,0.499933106,0.151212122,0,0.403150912,0.410345587,0.395571923,0.400668338,0.500735245,0.140233918,0.376260424,0.495902947,0.24396849,0.376260424,0.064993022,0.078204211,0.031174858,0.068545354,0.064004966,0.017791477,0.065058898,0.071730346
2z7d_Stroop,0.1012,0.091033333,0.0046,0.091433333,0.5686,0.055133333,0.026433333,0.3275,1.473366667,0.994933333,0.101266667,0.270533333,0.068633333,0.148566667,0.3083,0.2769,0.173166667,0.04,0.19,0,0.056666667,0.12,0,0,0.416666667,0.566666667,0.606666667,0,0.056666667,0,0.076666667,0.033333333,0.063333333,0.056666667,0.17837593,0.23380295,-0.953601693,0.0803182,0.247214437,-0.963267477,0.13422,0.245926667,0.146426417,0.209927362,0.019802706,0.20780332,0.435970497,0.113907412,0.040617461,0.296192251,0.626969405,0.467430529,0.135914082,0.199577435,0.105499919,0.315375678,0.265288592,0.240912542,0.256374854,0.196286597,0.392956379,0,0.231590882,0.325504497,0,0,0.493830386,0.496363588,0.489305927,0,0.231590882,0,0.266506362,0.179805419,0.24396849,0.231590882,0.037627346,0.049261503,0.018261028,0.047766873,0.045909842,0.013251496,0.040915586,0.048898994
2z7d_Video1,0.092091954,0.077586207,0.042310345,0.064413793,1.15983908,0.196908046,0.053091954,1.228505747,2.086689655,2.170356322,0.127666667,0.258632184,0.127425287,0.126505747,0.207632184,0.220758621,0.196114943,0.102298851,0.183908046,0,0.23908046,0.328735632,0,0.003448276,0.805747126,0.788505747,0.93908046,0.062068966,0.17816092,0.117241379,0.359770115,0.027586207,0.093103448,0.173563218,0.153910467,0.262592298,-0.944968018,0.044460872,0.279577939,-0.951436125,0.104145977,0.277663218,0.134301212,0.192773146,0.1179644,0.148542017,0.491583451,0.252997639,0.12177146,0.498539937,0.467488535,0.631044935,0.20987794,0.229109127,0.220601314,0.232710989,0.185847737,0.23919817,0.275937712,0.303215226,0.387632026,0,0.426767312,0.470023883,0,0.058654409,0.395852003,0.40860291,0.23932025,0.241419555,0.382868252,0.32189274,0.480208952,0.163878239,0.290744492,0.378951303,0.064531663,0.055729142,0.060716946,0.064032712,0.060139532,0.058960408,0.065039799,0.059119219
2z7d_Video2,0.114440678,0.075220339,0.104305085,0.052288136,1.294728814,0.449118644,0.043271186,1.274135593,2.117542373,1.998661017,0.15379661,0.274542373,0.118033898,0.164576271,0.269728814,0.238661017,0.282711864,0.006779661,0.145762712,0,0.110169492,0.433898305,0,0.018644068,0.852542373,0.688135593,0.854237288,0.074576271,0.305084746,0.055932203,0.349152542,0.06779661,0.179661017,0.233898305,0.224357156,0.296879756,-0.921571742,0.086332054,0.330090824,-0.935156992,0.166315254,0.325974576,0.179169777,0.165299139,0.169340402,0.110068747,0.669315981,0.380815276,0.073588433,0.467706736,0.560337238,0.588849764,0.228767628,0.229874944,0.214761364,0.274068399,0.292393543,0.242308655,0.40590811,0.082128738,0.353167589,0,0.313366579,0.49603185,0,0.135379209,0.354862384,0.463647877,0.353167589,0.262929313,0.460834015,0.229985743,0.477106759,0.251609878,0.38423061,0.423667458,0.081173604,0.066961539,0.034344664,0.063559471,0.066796203,0.024127125,0.074408264,0.070254118
45lx_Breathing,0.120855556,0.101066667,0.517622222,0.0687,0.066955556,0.003511111,0.031133333,0.788677778,0.362255556,0.9292,0.131944444,0.229722222,0.060022222,0.066444444,0.245344444,0.1981,0.079777778,0.093333333,0.132222222,0,0.996666667,0.002222222,0.002222222,0.001111111,0.125555556,0.165555556,1,0,0.055555556,0,0.99,0.001111111,0.001111111,0,0.013946438,0.332995928,-0.940609654,-0.045154597,0.372429902,-0.923499314,-0.016707778,0.361658889,0.283902648,0.262095127,0.136447505,0.202226151,0.142855272,0.027874358,0.09042751,0.206744797,0.232850311,0.387496778,0.1913877,0.208184671,0.100048929,0.130856774,0.293362223,0.174211879,0.117735188,0.291060735,0.338920546,0,0.05767077,0.047114227,0.047114227,0.033333333,0.331532026,0.371887861,0,0,0.229188786,0,0.099554067,0.033333333,0.033333333,0,0.047415403,0.041849999,0.013330804,0.06170987,0.048805409,0.014936181,0.044852076,0.042577003
45lx_Counting1,0.6667,0.109633333,0.603133333,0.063533333,0.243866667,0.120933333,0.048166667,0.639266667,0.3675,0.476133333,0.1645,0.3696,0.1315,0.1101,0.3492,0.324033333,0.258033333,0.413333333,0.41,0,0.99,0.073333333,0.01,0.02,0.216666667,0.13,0.626666667,0.066666667,0.33,0.143333333,1,0.236666667,0.173333333,0.416666667,0.127239357,0.23020341,-0.95006315,-0.023786003,0.251871037,-0.949617977,0.053316667,0.247406667,0.822478579,0.22174181,0.403162476,0.129747048,0.407045455,0.30560614,0.080485393,0.331267146,0.539170752,0.509029224,0.225824576,0.309076475,0.210250885,0.194052858,0.410415435,0.273431187,0.371637161,0.493254385,0.492655082,0,0.099664991,0.261118425,0.099664991,0.140233918,0.412661914,0.336865345,0.484497694,0.249860608,0.47099837,0.35099794,0,0.425746115,0.379167662,0.493830386,0.075136196,0.147739595,0.028607768,0.109330454,0.146406165,0.030780894,0.066619945,0.14929404
45lx_Counting2,0.498166667,0.2966,0.385466667,0.087366667,0.2109,0.0398,0.130666667,0.871433333,0.5882,0.965566667,0.111733333,0.3089,0.1012,0.155466667,0.476333333,0.349766667,0.254666667,0.356666667,0.393333333,0,0.91,0.03,0.02,0,0.543333333,0.49,1,0.083333333,0.123333333,0,0.913333333,0.123333333,0.076666667,0.246666667,0.129876583,0.283891473,-0.931721023,-0.131096077,0.301108933,-0.919353477,-0.003666667,0.306243333,0.787088304,0.658400647,0.257123493,0.200642944,0.353588659,0.117624025,0.279400138,0.431692181,0.398841248,0.389551683,0.139395478,0.227054257,0.158200246,0.299952252,0.558631171,0.284543192,0.414534702,0.479815554,0.489305927,0,0.286659926,0.170872246,0.140233918,0,0.498950962,0.500735245,0,0.276847196,0.329368843,0,0.281816057,0.329368843,0.266506362,0.43179127,0.139222475,0.117848628,0.035744029,0.157858067,0.137479171,0.057216004,0.139198574,0.130525119
45lx_Counting3,0.3086,0.218966667,0.270266667,0.079833333,0.1919,0.114966667,0.089333333,0.317066667,0.2899,1.424866667,0.183033333,0.5161,0.1458,0.2396,0.493666667,0.503966667,0.328233333,0.276666667,0.516666667,0.036666667,0.75,0.026666667,0,0.21,0.15,0.17,1,0.066666667,0.266666667,0.236666667,0.4,0.12,0.3,0.316666667,-0.177258873,0.215579583,-0.94124373,-0.346574663,0.256071767,-0.8780078,-0.279553333,0.251126667,0.457383178,0.533036294,0.23049154,0.180229245,0.370881698,0.185090592,0.167620238,0.474262739,0.51566594,0.674422073,0.272128607,0.445705397,0.228024144,0.448702149,0.429154752,0.517621198,0.527710914,0.448097676,0.500557103,0.188256094,0.433736199,0.161376465,0,0.407988786,0.357668032,0.376260424,0,0.249860608,0.442955514,0.425746115,0.490716492,0.325504497,0.459023247,0.465953429,0.14049194,0.125146963,0.029768431,0.16477598,0.112838483,0.060639135,0.14080742,0.115046932
45lx_Math,0.1578,0.053333333,0.585466667,0.0409,0.175,0.223066667,0.035466667,0.342066667,0.191766667,0.927066667,0.2004,0.333966667,0.107366667,0.1895,0.419133333,0.318033333,0.107133333,0.033333333,0.046666667,0,0.81,0.023333333,0.01,0.003333333,0.116666667,0.13,0.953333333,0.173333333,0.203333333,0,0.823333333,0.2,0.073333333,0.133333333,-0.029722443,0.241185843,-0.966992,-0.109486603,0.285623847,-0.948558273,-0.072416667,0.268306667,0.254067565,0.135622764,0.291861943,0.096733558,0.356812815,0.251822645,0.060500551,0.389940904,0.496006674,0.491514003,0.289760321,0.290181466,0.183545714,0.32501312,0.422280695,0.283202775,0.134310262,0.179805419,0.211276315,0,0.392956379,0.151212122,0.099664991,0.057735027,0.321559051,0.336865345,0.211276315,0.379167662,0.403150912,0,0.382023597,0.400668338,0.261118425,0.340502612,0.067697128,0.035350478,0.007713836,0.069791926,0.041315635,0.010647441,0.067812029,0.035618087
45lx_Reading,0.3151,0.084666667,0.3403,0.099933333,0.075633333,0.092933333,0.044466667,0.1196,0.0742,1.047233333,0.239333333,0.454333333,0.188133333,0.111733333,0.323733333,0.5178,0.189433333,0.21,0.323333333,0.87,0.056666667,0.013333333,0,0.013333333,0.016666667,0.056666667,0.983333333,0.35,0.253333333,0.23,0.12,0.086666667,0,0.38,-0.341724783,0.249975043,-0.883900443,-0.436483017,0.28143663,-0.826434443,-0.42196,0.298933333,0.530074447,0.170017377,0.269505139,0.254044203,0.188884949,0.249651387,0.071491859,0.24146814,0.218388044,0.423964423,0.362115055,0.426891097,0.291449811,0.207492585,0.270174096,0.42227663,0.312688224,0.407988786,0.468530281,0.336865345,0.231590882,0.114889312,0,0.114889312,0.128232996,0.231590882,0.128232996,0.477766543,0.435646856,0.421535654,0.325504497,0.281816057,0,0.486197449,0.147792452,0.067029581,0.081018974,0.163677818,0.072384564,0.093387645,0.160578006,0.06567144
45lx_Relax,0.231693333,0.13988,0.568013333,0.120933333,0.01712,0.007346667,0.051306667,0.556533333,0.31832,0.87012,0.20656,0.470346667,0.077213333,0.1146,0.271946667,0.278146667,0.14276,0.072,0.069333333,0,0.98,0,0,0,0.206666667,0.017333333,1,0,0.206666667,0.065333333,0.749333333,0.026666667,0.030666667,0.222666667,0.002095476,0.3108592,-0.946540961,-0.068810419,0.350514819,-0.92642044,-0.035814667,0.339096,0.648568053,0.469312324,0.199434916,0.294451917,0.039465372,0.031954989,0.107233194,0.278028984,0.194349015,0.328213779,0.292717859,0.428767461,0.146921575,0.226504847,0.281595582,0.291701248,0.241160929,0.258660409,0.254189638,0,0.140093427,0,0,0,0.40518447,0.130597204,0,0,0.40518447,0.247278017,0.433686139,0.161214792,0.172527998,0.416313958,0.066322753,0.05289312,0.015359245,0.098495639,0.061418924,0.026360481,0.065074418,0.054999079
45lx_Speaking,0.6082,0.269266667,0.3156,0.134966667,0.415133333,0.328733333,0.081633333,0.828433333,0.718533333,1.4851,0.376766667,0.5129,0.125466667,0.445533333,0.5355,0.524333333,0.164133333,0.37,0.313333333,0.08,0.813333333,0.053333333,0,0.13,0.473333333,0.453333333,0.953333333,0.3,0.176666667,0.123333333,0.913333333,0.18,0.023333333,0.26,-0.007824573,0.29285605,-0.92116551,-0.12448171,0.303260393,-0.90771699,-0.07165,0.310553333,0.771257992,0.547321965,0.262351038,0.266354679,0.428351802,0.452310008,0.146863526,0.654205238,0.575683263,0.503182171,0.812769664,0.371968356,0.21628696,0.886574737,0.461508451,0.4709805,0.220815414,0.483610999,0.464623653,0.271746488,0.390294746,0.225072762,0,0.336865345,0.500122616,0.498649235,0.211276315,0.459023247,0.382023597,0.329368843,0.281816057,0.384829372,0.151212122,0.439367134,0.200416866,0.074110783,0.100771796,0.190674542,0.108311954,0.103416225,0.198428106,0.083246062
45lx_Stroop,0.4369,0.246966667,0.5127,0.081066667,0.402966667,0.213166667,0.048466667,1.055133333,0.8976,1.354033333,0.182,0.298766667,0.076666667,0.0964,0.5469,0.284366667,0.239866667,0.133333333,0.15,0,0.966666667,0.043333333,0.283333333,0.003333333,0.836666667,0.613333333,1,0.023333333,0.06,0,0.933333333,0.23,0.02,0.39,-0.054269953,0.348487917,-0.933570237,-0.102394853,0.369523603,-0.920058247,-0.0843,0.369486667,0.989135998,0.667641332,0.299610187,0.20691118,0.378766965,0.232186723,0.101709381,0.293587513,0.457486488,0.332782028,0.25618764,0.196654661,0.113241487,0.177171308,0.524836069,0.219134659,0.359198265,0.340502612,0.357668032,0,0.179805419,0.203946569,0.451369772,0.057735027,0.370287183,0.487799875,0,0.151212122,0.237883645,0,0.249860608,0.421535654,0.140233918,0.48856489,0.048816723,0.038659373,0.013909972,0.050270725,0.058671686,0.022639462,0.034516876,0.0467663
45lx_Video1,0.079816092,0.051195402,0.490022989,0.047954023,0.172666667,0.065965517,0.025264368,1.08583908,0.422758621,1.098942529,0.194494253,0.403126437,0.064022989,0.118977011,0.287954023,0.199793103,0.138597701,0.010344828,0.02183908,0,0.997701149,0,0,0,0.745977011,0.279310345,0.987356322,0.040229885,0.348275862,0.013793103,0.945977011,0.03908046,0,0.089655172,0.023086366,0.338944689,-0.938316549,-0.008917948,0.345311223,-0.936477802,0.00746092,0.349910345,0.104907053,0.093983305,0.162833086,0.094119126,0.19996839,0.131150258,0.046347479,0.419667436,0.36128141,0.557393477,0.282291151,0.335486347,0.099528922,0.188379894,0.29116835,0.16829396,0.174021973,0.101240275,0.146241983,0,0.047918735,0,0,0,0.435560984,0.448918386,0.111795265,0.19661097,0.476697999,0.11669836,0.226193089,0.19389789,0,0.285851436,0.053384364,0.034101576,0.011727203,0.05428429,0.025954137,0.008590883,0.045248174,0.027923061
45lx_Video2,0.139423729,0.068474576,0.35579661,0.079711864,0.246898305,0.046694915,0.035966102,1.075237288,0.466135593,1.197440678,0.113847458,0.251508475,0.067983051,0.059389831,0.241661017,0.177152542,0.133830508,0.066101695,0.055932203,0,0.972881356,0,0,0,0.894915254,0.430508475,0.976271186,0.018644068,0.072881356,0.011864407,0.972881356,0.054237288,0.010169492,0.025423729,0.014912253,0.334906244,-0.925393163,-0.047580415,0.347646124,-0.919431288,-0.01730678,0.349474576,0.288336379,0.185494462,0.162473326,0.273969286,0.191020065,0.097247824,0.073867216,0.292397492,0.369114457,0.41347596,0.178906157,0.188489472,0.126025167,0.119022478,0.330018707,0.144675835,0.181818502,0.248670604,0.229985743,0,0.16256696,0,0,0,0.306922801,0.495567531,0.152332162,0.135379209,0.260162225,0.108367647,0.16256696,0.226677511,0.100414954,0.157541835,0.053764089,0.054068506,0.109177207,0.057130799,0.054346009,0.10852726,0.04770608,0.053205389
4e8r_Breathing,0.121744444,0.071388889,1.616255556,0.0459,0.715877778,0.370366667,0.044555556,0.373566667,0.080511111,0.923222222,0.110955556,0.358111111,0.064855556,0.071555556,0.223044444,0.185811111,0.141666667,0.005555556,0.026666667,0.072222222,0.993333333,0.013333333,0.114444444,0,0.026666667,0,0.992222222,0,0.196666667,0.045555556,0.011111111,0.031111111,0.006666667,0.043333333,0.003873869,0.389494269,-0.918132557,-0.134239692,0.371265922,-0.916538314,-0.070853333,0.393074444,0.152328465,0.14020787,0.205548403,0.099514791,0.193185366,0.275499302,0.082807537,0.21488971,0.108447251,0.360460488,0.171778559,0.345763795,0.104745474,0.147652081,0.244974081,0.165033815,0.191441171,0.074369595,0.161196858,0.258999434,0.081422285,0.114761444,0.318527309,0,0.161196858,0,0.087896918,0,0.397699167,0.208635117,0.104880296,0.173714535,0.081422285,0.203719583,0.054965548,0.044236818,0.018427938,0.049844795,0.036891108,0.016061321,0.045575746,0.042319065
4e8r_Counting1,0.201433333,0.065666667,1.5899,0.0542,0.582433333,0.362933333,0.042,0.317466667,0.021466667,0.450366667,0.080933333,0.380766667,0.123066667,0.128,0.377266667,0.226866667,0.307133333,0.06,0.143333333,0.006666667,0.933333333,0,0.023333333,0,0.013333333,0,0.203333333,0,0.01,0.12,0,0.266666667,0,0.09,0.001907817,0.433806293,-0.895906997,-0.106043187,0.426363637,-0.895688957,-0.057733333,0.44783,0.34994545,0.161497659,0.254994898,0.115910068,0.171629254,0.226068764,0.070601809,0.264075814,0.091949431,0.351297926,0.108713035,0.263420539,0.213552361,0.243989966,0.329727559,0.184231702,0.497421897,0.237883645,0.35099794,0.081513006,0.249860608,0,0.151212122,0,0.114889312,0,0.403150912,0,0.099664991,0.325504497,0,0.442955514,0,0.286659926,0.065044514,0.06118727,0.034857853,0.035048661,0.05057487,0.030654987,0.037568963,0.06395981
4e8r_Counting2,0.289866667,0.165533333,1.0249,0.044233333,1.0524,0.748066667,0.0575,0.792166667,0.335866667,1.2946,0.0985,0.418433333,0.109066667,0.194933333,0.411366667,0.2362,0.298933333,0.146666667,0.116666667,0,0.563333333,0.076666667,0.08,0.003333333,0.233333333,0.053333333,0.89,0,0.156666667,0.083333333,0.023333333,0.253333333,0.036666667,0.353333333,0.028345133,0.495778327,-0.859902087,-0.152645307,0.470780273,-0.86353592,-0.0718,0.5116,0.563980107,0.403788144,0.379485204,0.096245986,0.290156641,0.308586586,0.113030984,0.310585226,0.396855848,0.560857716,0.129973306,0.340106041,0.177770837,0.381993971,0.356090532,0.223755331,0.408335633,0.354364411,0.321559051,0,0.496801363,0.266506362,0.271746488,0.057735027,0.423659273,0.225072762,0.313412547,0,0.364093535,0.276847196,0.151212122,0.435646856,0.188256094,0.478803786,0.078998314,0.07402659,0.047904835,0.055142768,0.06469432,0.046651488,0.045964942,0.083413304
4e8r_Counting3,0.305666667,0.186766667,1.477266667,0.111266667,0.838333333,0.7282,0.0437,0.4696,0.273833333,0.7699,0.126866667,0.3729,0.111233333,0.174933333,0.446966667,0.226033333,0.286233333,0.213333333,0.286666667,0.023333333,0.933333333,0.056666667,0.603333333,0,0.236666667,0.02,0.36,0.006666667,0.076666667,0.033333333,0.026666667,0.143333333,0.03,0.126666667,-0.010509407,0.36624058,-0.923767213,-0.130211333,0.36469497,-0.916808247,-0.07598,0.37812,0.495218497,0.404223371,0.25055763,0.304260267,0.292477405,0.475379897,0.071948351,0.359042539,0.29523015,0.529354049,0.148444044,0.237438793,0.200382942,0.357894711,0.324073878,0.181800542,0.476072434,0.410345587,0.45296004,0.151212122,0.249860608,0.231590882,0.490023092,0,0.425746115,0.140233918,0.480802006,0.081513006,0.266506362,0.179805419,0.161376465,0.35099794,0.170872246,0.333154913,0.072760231,0.077501329,0.033949203,0.056755583,0.071375744,0.03494708,0.056304116,0.080535658
4e8r_Math,0.330766667,0.102266667,1.671266667,0.064533333,0.494066667,0.266033333,0.068066667,0.2378,0.0576,0.570966667,0.2068,0.445933333,0.083933333,0.2179,0.3349,0.230166667,0.216566667,0.143333333,0.35,0.393333333,0.583333333,0.013333333,0.053333333,0.006666667,0.023333333,0,0.24,0.013333333,0.346666667,0.076666667,0,0.273333333,0.073333333,0.05,-0.067363483,0.435220247,-0.88026099,-0.15032125,0.42353604,-0.8789066,-0.122776667,0.451303333,0.501040802,0.204010449,0.478003508,0.129447432,0.207690265,0.29909775,0.129829817,0.27300721,0.187761608,0.352552184,0.283506047,0.329151329,0.111261521,0.329779378,0.306012749,0.203964812,0.332845057,0.35099794,0.477766543,0.489305927,0.493830386,0.114889312,0.225072762,0.081513006,0.151212122,0,0.42779672,0.114889312,0.476703657,0.266506362,0,0.446415177,0.261118425,0.218309099,0.113323579,0.073260863,0.079950341,0.086155645,0.070878617,0.080584513,0.108040901,0.078954527
